o,l,d;OW,L,D;s; 
w,e,ll;W,EH,L;s; 
a,s;AE,Z;s; AE
u,s;AH,S;s; 
w,oe;W,OW;s; 
d,e,s,t,r,u,c,t,io,n;D,IH,S,T,R,AH,K,SH,AH,N;s; IH
a,n,d;AH,N,D;s; 
th,e;DH,AH;s; 
w,o,r,s,t;W,AO,R,S,T;s; AO
i,s;IH,Z;s; IH
d,ea,th;D,EH,TH;s; 
a,n,d;AH,N,D;s; 
d,ea,th;D,EH,TH;s; 
w,i,ll;W,IH,L;s; IH
h,i,s;HH,IH,Z;s; IH
t,oo;T,UW;s; UW
w,e,ll;W,EH,L;s; 
t,oo;T,UW;s; UW
w,e,ll;W,EH,L;s; 
th,ou;DH,AW;s; 
a;AH;s; 
s,o;S,OW;s; 
i,ll;IH,L;s; IH
i,s;IH,Z;s; IH
th,e;DH,AH;s; 
o,f;AH,V;s; 
i,s;IH,Z;s; IH
b,a,g,o,t;B,AW,ɡ,ə,T;s; 
wh,a,t;W,AH,T;s; 
i,s;IH,Z;s; IH
o,f;AH,V;s; 
i,s;IH,Z;s; IH
g,r,ee,n;G,R,IY,N;s; IY
th,a,t;DH,AE,T;s; AE
l,e,t;L,EH,T;s; 
th,e;DH,AH;s; 
e,n,e,m,y;EH,N,AH,M,IY;s; IY
ou,r;OW,R;s; 
w,i,th;W,IH,DH;s; IH
s,t,e,p,s;S,T,EH,P,S;s; 
i,f;IH,F;s; IH
w,e;W,IY;s; IY
p,r,e,v,ai,l;P,R,IH,V,EY,L;s; IH,EY
th,ei,r;DH,EH,R;s; 
h,ea,d,s;HH,EH,D,Z;s; 
sh,a,ll;SH,AE,L;s; AE
f,o,r;F,AO,R;s; AO
i,t;IH,T;s; IH
i;AY;s; AY
w,a,rr,a,n,t;W,AA,r,ǝ,N,T;s; AA
w,i,th;W,IH,DH;s; IH
o;OW;s; 
v,i,ll,ai,n,s;V,IH,L,AH,N,Z;s; IH
d,o,g,s;D,AA,G,Z;s; AA
ea,s,i,l,y;IY,Z,L,ǝ,IH;s; IY,IH
w,o,n;W,ɤ,N;s; 
t,o;T,UW;s; UW
o,n;AA,N;s; AA
m,a,n;M,AE,N;s; AE
i,n;IH,N;s; IH
m,y;M,AY;s; AY
h,ea,r,t;HH,AA,R,T;s; AA
b,l,oo,d;B,L,AH,D;s; 
th,a,t;DH,AE,T;s; AE
m,y;M,AY;s; AY
h,ea,r,t;HH,AA,R,T;s; AA
ea,ch;IY,CH;s; IY
th,a,n;DH,AE,N;s; AE
j,u,d,a,s;JH,UW,D,AH,S;s; UW
w,a,r;W,AO,R;s; AO
u,p,o,n;AH,P,AA,N;s; AA
th,ei,r;DH,EH,R;s; 
s,p,o,tt,e,d;S,P,AA,T,AH,D;s; AA
s,ou,l,s;S,OW,L,Z;s; 
f,o,r;F,AO,R;s; AO
th,i,s;DH,IH,S;s; IH
n,o;N,OW;s; 
m,a,tt,e,r;M,AW,T,ǝ,R;s; 
o,f;AH,V;s; 
c,o,m,f,o,r,t;K,ɤ,M,F,ǝ,R,T;s; 
n,o;N,OW;s; 
m,a,n;M,AE,N;s; AE
s,p,ea,k;S,P,IY,K;s; IY
o,f;AH,V;s; 
o,f;AH,V;s; 
a,n,d;AH,N,D;s; 
d,u,s,t;D,AH,S,T;s; 
ou,r;OW,R;s; 
p,a,p,e,r;P,EH,P,ǝ,R;s; 
a,n,d;AH,N,D;s; 
w,i,th;W,IH,DH;s; IH
r,ai,n,y;R,EY,N,IY;s; EY,IY
o,n;AA,N;s; AA
th,e;DH,AH;s; 
b,o,s,o,m;B,UH,Z,AH,M;s; UH
o,f;AH,V;s; 
th,e;DH,AH;s; 
a,n,d;AH,N,D;s; 
o,f;AH,V;s; 
a,n,d;AH,N,D;s; 
y,e,t;Y,EH,T;s; 
n,o,t;N,AA,T;s; AA
s,o;S,OW;s; 
f,o,r;F,AO,R;s; AO
wh,a,t;W,AH,T;s; 
c,a,n;K,AE,N;s; AE
w,e;W,IY;s; IY
s,ve;EH,V;s; 
ou,r;OW,R;s; 
b,o,d,ie,s;B,AA,D,IY,Z;s; AA,IY
t,o;T,UW;s; UW
th,e;DH,AH;s; 
ou,r;OW,R;s; 
l,a,n,d,s;L,AE,N,D,Z;s; AE
ou,r;OW,R;s; 
a,n,d;AH,N,D;s; 
a,ll;AA,L;s; AA
a,n,d;AH,N,D;s; 
c,a,n;K,AE,N;s; AE
w,e;W,IY;s; IY
c,a,ll;K,AO,L;s; AO
ou,r;OW,R;s; 
b,u,t;B,AH,T;s; 
d,ea,th;D,EH,TH;s; 
a,n,d;AH,N,D;s; 
th,a,t;DH,AE,T;s; AE
s,m,a,ll;S,M,AO,L;s; AO
m,o,d,e,l;M,AA,D,AH,L;s; AA
o,f;AH,V;s; 
th,e;DH,AH;s; 
b,a,rr,e,n;B,AE,R,AH,N;s; AE
a,s;AE,Z;s; AE
a,n,d;AH,N,D;s; 
c,o,v,e,r;K,ɤ,V,ǝ,R;s; 
t,o;T,UW;s; UW
ou,r;OW,R;s; 
f,o,r;F,AO,R;s; AO
l,e,t;L,EH,T;s; 
u,s;AH,S;s; 
s,i,t;S,IH,T;s; IH
u,p,o,n;AH,P,AA,N;s; AA
th,e;DH,AH;s; 
a,n,d;AH,N,D;s; 
t,e,ll;T,EH,L;s; 
s,a,d;S,AE,D;s; AE
s,t,o,r,ie,s;S,T,AO,R,IY,Z;s; AO,IY
o,f;AH,V;s; 
th,e;DH,AH;s; 
d,ea,th;D,EH,TH;s; 
o,f;AH,V;s; 
b,ee,n;B,IH,N;s; IH
d,e,p,o,s,e,d;D,IH,P,OW,Z,IH,D;s; IH,IH
s,l,ai,n;S,L,EH,N;s; 
i,n;IH,N;s; IH
w,a,r;W,AO,R;s; AO
b,y;B,AY;s; AY
th,e;DH,AH;s; 
d,e,p,o,s,e,d;D,IH,P,OW,Z,IH,D;s; IH,IH
p,oi,s,o,n,e,d;P,ǝ,IH,Z,ǝ,N,D;s; IH
b,y;B,AY;s; AY
th,ei,r;DH,EH,R;s; 
a,ll;AA,L;s; AA
f,o,r;F,AO,R;s; AO
w,i,th,i,n;W,IH,DH,IH,N;s; IH,IH
th,e;DH,AH;s; 
c,r,o,w,n;K,r,ǝ,UH,N;s; UH
th,a,t;DH,AE,T;s; AE
th,e;DH,AH;s; 
m,o,r,t,a,l;M,AO,R,T,AA,L;s; AO,AA
t,e,m,p,l,e,s;T,EH,M,P,AH,L,Z;s; 
o,f;AH,V;s; 
a;AH;s; 
k,ee,p,s;K,IY,P,S;s; IY
d,ea,th;D,EH,TH;s; 
h,i,s;HH,IH,Z;s; IH
c,ou,r,t;K,AO,R,T;s; AO
a,n,d;AH,N,D;s; 
th,e;DH,AH;s; 
a,n,t,i,c;AE,N,T,IH,K;s; AE,IH
s,i,t,s;S,IH,T,S;s; IH
h,i,s;HH,IH,Z;s; IH
a,n,d;AH,N,D;s; 
a,t;AE,T;s; AE
h,i,s;HH,IH,Z;s; IH
p,o,m,p;P,AA,M,P;s; AA
h,i,m;HH,IH,M;s; IH
a;AH;s; 
b,r,ea,th;B,R,EH,TH;s; 
a;AH;s; 
t,o;T,UW;s; UW
b,e;B,IY;s; IY
a,n,d;AH,N,D;s; 
k,i,ll;K,IH,L;s; IH
w,i,th;W,IH,DH;s; IH
l,oo,k,s;L,UH,K,S;s; UH
i,n,f,u,s,i,n,g;IH,N,F,Y,UW,Z,IH,NG;s; IH,UW,IH
h,i,m;HH,IH,M;s; IH
w,i,th;W,IH,DH;s; IH
s,e,l,f;S,EH,L,F;s; 
a,n,d;AH,N,D;s; 
v,ai,n;V,EY,N;s; EY
c,o,n,c,ei,t;K,ǝ,N,S,IY,T;s; IY
a,s;AE,Z;s; AE
i,f;IH,F;s; IH
th,i,s;DH,IH,S;s; IH
f,l,e,sh;F,L,EH,SH;s; 
ou,r;OW,R;s; 
w,re;W,ER;s; 
b,r,a,ss;B,r,AW,S;s; 
a,n,d;AH,N,D;s; 
th,u,s;DH,ɤ,S;s; 
a,t;AE,T;s; AE
th,e;DH,AH;s; 
l,a,s,t;L,AE,S,T;s; AE
a,n,d;AH,N,D;s; 
w,i,th;W,IH,DH;s; IH
a;AH;s; 
p,i,n;P,IH,N;s; IH
h,i,s;HH,IH,Z;s; IH
w,a,ll;W,AO,L;s; AO
a,n,d;AH,N,D;s; 
c,o,v,e,r;K,ɤ,V,ǝ,R;s; 
y,ou,r;Y,AO,R;s; AO
h,ea,d,s;HH,EH,D,Z;s; 
a,n,d;AH,N,D;s; 
m,o,ck;M,AA,K;s; AA
n,o,t;N,AA,T;s; AA
f,l,e,sh;F,L,EH,SH;s; 
a,n,d;AH,N,D;s; 
b,l,oo,d;B,L,AH,D;s; 
w,i,th;W,IH,DH;s; IH
r,e,v,e,r,e,ce;r,e,V,r,ǝ,N,S;s; 
r,e,s,p,e,c,t;R,IH,S,P,EH,K,T;s; IH
f,o,r,m;F,AO,R,M;s; AO
a,n,d;AH,N,D;s; 
d,u,t,y;D,UW,T,IY;s; UW,IY
f,o,r;F,AO,R;s; AO
y,ou;Y,UW;s; UW
b,u,t;B,AH,T;s; 
m,i,s,t,oo,k;M,IH,S,T,UH,K;s; IH,UH
m,e;M,IY;s; IY
a,ll;AA,L;s; AA
th,i,s;DH,IH,S;s; IH
i;AY;s; AY
w,i,th;W,IH,DH;s; IH
b,r,ea,d;B,R,EH,D;s; 
y,ou;Y,UW;s; UW
f,ee,l;F,IY,L;s; IY
w,a,n,t;W,AA,N,T;s; AA
g,r,ie,f;G,R,IY,F;s; IY
n,ee,d;N,IY,D;s; IY
f,r,ie,n,d,s;F,R,EH,N,D,Z;s; 
th,u,s;DH,ɤ,S;s; 
c,a,n;K,AE,N;s; AE
y,ou;Y,UW;s; UW
t,o;T,UW;s; UW
m,e;M,IY;s; IY
i;AY;s; AY
a,m;AE,M;s; AE
a;AH;s; 
th,ou;DH,AW;s; 
m,e;M,IY;s; IY
i;AY;s; AY
t,o;T,UW;s; UW
w,i,th;W,IH,DH;s; IH
th,ee;DH,IY;s; IY
f,o,r;F,AO,R;s; AO
ou,r;OW,R;s; 
o,f;AH,V;s; 
d,oo,m;D,ɤ,M;s; 
th,i,s;DH,IH,S;s; IH
f,i,t;F,IH,T;s; IH
o,f;AH,V;s; 
f,ea,r;F,IY,R;s; IY
i,s;IH,Z;s; IH
a,n;AE,N;s; AE
t,a,s,k;T,AW,S,K;s; 
i,t;IH,T;s; IH
i,s;IH,Z;s; IH
t,o;T,UW;s; UW
w,i,n;W,IH,N;s; IH
ou,r;OW,R;s; 
ou,r;OW,R;s; 
w,i,th;W,IH,DH;s; IH
h,i,s;HH,IH,Z;s; IH
s,p,ea,k;S,P,IY,K;s; IY
m,a,n;M,AE,N;s; AE
l,oo,k,s;L,UH,K,S;s; UH
b,e;B,IY;s; IY
s,ou,r;S,OW,R;s; 
th,ou;DH,AW;s; 
h,a,s,t;HH,AE,S,T;s; AE
s,ai,d;S,EH,D;s; 
th,ee;DH,IY;s; IY
c,ou,s,i,n;K,AH,Z,AH,N;s; 
l,ea,d;L,EH,D;s; 
m,e;M,IY;s; IY
f,o,r,th;F,AO,R,TH;s; AO
o,f;AH,V;s; 
th,a,t;DH,AE,T;s; AE
s,w,ee,t;S,W,IY,T;s; IY
i;AY;s; AY
w,a,s;W,AA,Z;s; AA
i,n;IH,N;s; IH
t,o;T,UW;s; UW
d,e,s,p,ai,r;D,IH,S,P,EH,R;s; IH
wh,a,t;W,AH,T;s; 
y,ou;Y,UW;s; UW
wh,a,t;W,AH,T;s; 
c,o,m,f,o,r,t;K,ɤ,M,F,ǝ,R,T;s; 
w,e;W,IY;s; IY
b,y;B,AY;s; AY
h,ea,v,e,n;HH,EH,V,AH,N;s; 
h,i,m;HH,IH,M;s; IH
th,a,t;DH,AE,T;s; AE
b,i,d,s;B,IH,D,Z;s; IH
m,e;M,IY;s; IY
b,e;B,IY;s; IY
o,f;AH,V;s; 
c,o,m,f,o,r,t;K,ɤ,M,F,ǝ,R,T;s; 
g,o;G,OW;s; 
t,o;T,UW;s; UW
f,l,i,n,t;F,L,IH,N,T;s; IH
a;AH;s; 
sh,a,ll;SH,AE,L;s; AE
w,oe;W,OW;s; 
th,a,t;DH,AE,T;s; AE
i;AY;s; AY
a,n,d;AH,N,D;s; 
l,e,t;L,EH,T;s; 
th,e,m;DH,EH,M;s; 
g,o;G,OW;s; 
t,o;T,UW;s; UW
ea,r;IY,R;s; IY
th,e;DH,AH;s; 
l,a,n,d;L,AE,N,D;s; AE
th,a,t;DH,AE,T;s; AE
h,a,th;HH,AE,TH;s; AE
t,o;T,UW;s; UW
f,o,r;F,AO,R;s; AO
i;AY;s; AY
l,e,t;L,EH,T;s; 
n,o;N,OW;s; 
m,a,n;M,AE,N;s; AE
s,p,ea,k;S,P,IY,K;s; IY
a,g,ai,n;ǝ,ɡ,EH,N;s; 
t,o;T,UW;s; UW
th,i,s;DH,IH,S;s; IH
f,o,r;F,AO,R;s; AO
i,s;IH,Z;s; IH
b,u,t;B,AH,T;s; 
v,ai,n;V,EY,N;s; EY
h,e;HH,IY;s; IY
d,oe,s;D,AH,Z;s; 
m,e;M,IY;s; IY
th,a,t;DH,AE,T;s; AE
w,ou,n,d,s;W,UW,N,D,Z;s; UW
m,e;M,IY;s; IY
w,i,th;W,IH,DH;s; IH
th,e;DH,AH;s; 
o,f;AH,V;s; 
h,i,s;HH,IH,Z;s; IH
m,y;M,AY;s; AY
f,o,ll,o,w,e,r,s;F,ɒ,L,ǝ,W,ǝ,R,Z;s; 
l,e,t;L,EH,T;s; 
th,e,m;DH,EH,M;s; 
f,r,o,m;F,R,AH,M;s; 
t,o;T,UW;s; UW
f,ai,r;F,EH,R;s; 
w,e;W,IY;s; IY
a,n,d;AH,N,D;s; 
th,u,s;DH,ɤ,S;s; 
w,e;W,IY;s; IY
s,t,oo,d;S,T,UH,D;s; UH
t,o;T,UW;s; UW
w,a,t,ch;W,AA,T,SH;s; AA
th,e;DH,AH;s; 
f,ea,r,f,u,l;F,IH,R,F,AH,L;s; IH
o,f;AH,V;s; 
w,e;W,IY;s; IY
ou,r,s,e,l,f;AW,ER,S,EH,L,F;s; 
a,n;AE,N;s; AE
i,f;IH,F;s; IH
w,e;W,IY;s; IY
b,e;B,IY;s; IY
j,oi,n,t,s;JH,OY,N,T,S;s; 
t,o;T,UW;s; UW
th,ei,r;DH,EH,R;s; 
d,u,t,y;D,UW,T,IY;s; UW,IY
t,o;T,UW;s; UW
ou,r;OW,R;s; 
i,f;IH,F;s; IH
w,e;W,IY;s; IY
b,e;B,IY;s; IY
n,o,t;N,AA,T;s; AA
u,s;AH,S;s; 
th,e;DH,AH;s; 
o,f;AH,V;s; 
g,o,d;G,AA,D;s; AA
th,a,t;DH,AE,T;s; AE
h,a,th;HH,AE,TH;s; AE
u,s;AH,S;s; 
f,r,o,m;F,R,AH,M;s; 
ou,r;OW,R;s; 
f,o,r;F,AO,R;s; AO
w,e,ll;W,EH,L;s; 
w,e;W,IY;s; IY
n,o;N,OW;s; 
o,f;AH,V;s; 
b,l,oo,d;B,L,AH,D;s; 
a,n,d;AH,N,D;s; 
c,a,n;K,AE,N;s; AE
th,e;DH,AH;s; 
s,a,c,r,e,d;S,EY,K,R,AH,D;s; EY
o,f;AH,V;s; 
ou,r;OW,R;s; 
u,n,l,e,ss;ɤ,N,L,e,S;s; 
h,e;HH,IY;s; IY
d,o;D,OW;s; 
s,t,ea,l;S,T,IY,L;s; IY
o,r;AO,R;s; AO
u,s,u,r,p;Y,UW,S,ER,P;s; UW
a,n,d;AH,N,D;s; 
y,ou;Y,UW;s; UW
th,i,n,k;TH,IH,NG,K;s; IH
th,a,t;DH,AE,T;s; AE
a,ll;AA,L;s; AA
a,s;AE,Z;s; AE
y,ou;Y,UW;s; UW
t,o,r,n;T,AO,R,N;s; AO
th,ei,r;DH,EH,R;s; 
s,ou,l,s;S,OW,L,Z;s; 
b,y;B,AY;s; AY
th,e,m;DH,EH,M;s; 
f,r,o,m;F,R,AH,M;s; 
u,s;AH,S;s; 
a,n,d;AH,N,D;s; 
w,e;W,IY;s; IY
b,a,rr,e,n;B,AE,R,AH,N;s; AE
a,n,d;AH,N,D;s; 
o,f;AH,V;s; 
f,r,ie,n,d,s;F,R,EH,N,D,Z;s; 
y,e,t;Y,EH,T;s; 
m,y;M,AY;s; AY
m,a,s,t,e,r;M,AW,S,T,ǝ,R;s; 
g,o,d;G,AA,D;s; AA
o,m,n,i,p,o,t,e,n,t;AA,M,N,IH,P,AH,T,AH,N,T;s; AA,IH
i,s;IH,Z;s; IH
i,n;IH,N;s; IH
h,i,s;HH,IH,Z;s; IH
c,l,ou,d,s;K,L,AW,D,Z;s; 
o,n;AA,N;s; AA
ou,r;OW,R;s; 
o,f;AH,V;s; 
a,n,d;AH,N,D;s; 
sh,a,ll;SH,AE,L;s; AE
y,ou,r;Y,AO,R;s; AO
ch,i,l,d,r,e,n;CH,IH,L,D,R,AH,N;s; IH
y,e,t;Y,EH,T;s; 
u,n,b,o,r,n;ɤ,N,B,AO,R,N;s; AO
a,n,d;AH,N,D;s; 
th,a,t;DH,AE,T;s; AE
l,i,f,t;L,IH,F,T;s; IH
y,ou,r;Y,AO,R;s; AO
v,a,ss,a,l;V,AW,S,AA,L;s; AA
a,g,ai,n,s,t;AH,G,EH,N,S,T;s; 
m,y;M,AY;s; AY
a,n,d;AH,N,D;s; 
th,e;DH,AH;s; 
o,f;AH,V;s; 
m,y;M,AY;s; AY
p,r,e,c,iou,s;P,R,EH,SH,AH,S;s; 
c,r,o,w,n;K,r,ǝ,UH,N;s; UH
t,e,ll;T,EH,L;s; 
y,o,n;Y,AA,N;s; AA
m,e,th,i,n,k,s;M,IH,TH,IH,NG,K,S;s; IH,IH
h,e;HH,IY;s; IY
s,t,a,n,d,s;S,T,AE,N,D,Z;s; AE
th,a,t;DH,AE,T;s; AE
e,v,e,r,y;e,V,r,ǝ,IH;s; IH
h,e;HH,IY;s; IY
u,p,o,n;AH,P,AA,N;s; AA
m,y;M,AY;s; AY
l,a,n,d;L,AE,N,D;s; AE
i,s;IH,Z;s; IH
t,r,ea,s,o,n;T,R,IY,Z,AH,N;s; IY
h,e;HH,IY;s; IY
i,s;IH,Z;s; IH
t,o;T,UW;s; UW
o,p,e,n;OW,P,ǝ,N;s; 
th,e;DH,AH;s; 
t,e,s,t,a,m,e,n,t;T,EH,S,T,AH,M,AH,N,T;s; 
o,f;AH,V;s; 
w,a,r;W,AO,R;s; AO
b,u,t;B,AH,T;s; 
th,e;DH,AH;s; 
c,r,o,w,n;K,r,ǝ,UH,N;s; UH
h,e;HH,IY;s; IY
l,oo,k,s;L,UH,K,S;s; UH
f,o,r;F,AO,R;s; AO
i,n;IH,N;s; IH
t,e,n;T,EH,N;s; 
b,l,oo,d,y;B,L,AH,D,IY;s; IY
c,r,o,w,n,s;K,r,ǝ,UH,N,Z;s; UH
o,f;AH,V;s; 
s,o,n,s;S,AH,N,Z;s; 
sh,a,ll;SH,AE,L;s; AE
i,ll;IH,L;s; IH
th,e;DH,AH;s; 
o,f;AH,V;s; 
th,e;DH,AH;s; 
o,f;AH,V;s; 
t,o;T,UW;s; UW
i,n,d,i,g,n,a,t,io,n;IH,N,D,IH,G,N,EY,SH,AH,N;s; IH,IH,EY
a,n,d;AH,N,D;s; 
g,r,a,ss;G,R,AE,S;s; AE
w,i,th;W,IH,DH;s; IH
e,n,g,l,i,sh;IH,NG,G,L,IH,SH;s; IH,IH
b,l,oo,d;B,L,AH,D;s; 
th,u,s;DH,ɤ,S;s; 
th,e;DH,AH;s; 
r,e,t,u,r,n,s;r,IH,T,ɐ,R,N,Z;s; IH
h,i,s;HH,IH,Z;s; IH
c,ou,s,i,n;K,AH,Z,AH,N;s; 
i,s;IH,Z;s; IH
a,n,d;AH,N,D;s; 
a,ll;AA,L;s; AA
th,e;DH,AH;s; 
o,f;AH,V;s; 
h,i,s;HH,IH,Z;s; IH
f,ai,r;F,EH,R;s; 
d,e,m,a,n,d,s;D,IH,M,AW,N,D,Z;s; IH
sh,a,ll;SH,AE,L;s; AE
b,e;B,IY;s; IY
c,o,n,t,r,a,d,i,c,t,io,n;K,AA,N,T,R,AH,D,IH,K,SH,AH,N;s; AA,IH
w,i,th;W,IH,DH;s; IH
a,ll;AA,L;s; AA
th,e;DH,AH;s; 
u,tt,e,r,a,ce;ɤ,T,r,ǝ,N,S;s; 
th,ou;DH,AW;s; 
h,a,s,t;HH,AE,S,T;s; AE
s,p,ea,k;S,P,IY,K;s; IY
t,o;T,UW;s; UW
h,i,s;HH,IH,Z;s; IH
c,o,mm,e,n,d,s;K,AH,M,EH,N,D,Z;s; 
w,e;W,IY;s; IY
d,o;D,OW;s; 
c,ou,s,i,n;K,AH,Z,AH,N;s; 
d,o;D,OW;s; 
w,e;W,IY;s; IY
n,o,t;N,AA,T;s; AA
t,o;T,UW;s; UW
l,oo,k;L,UH,K;s; UH
s,o;S,OW;s; 
a,n,d;AH,N,D;s; 
t,o;T,UW;s; UW
s,p,ea,k;S,P,IY,K;s; IY
s,o;S,OW;s; 
f,ai,r;F,EH,R;s; 
sh,a,ll;SH,AE,L;s; AE
w,e;W,IY;s; IY
c,a,ll;K,AO,L;s; AO
b,a,ck;B,AE,K;s; AE
a,n,d;AH,N,D;s; 
s,e,n,d;S,EH,N,D;s; 
t,o;T,UW;s; UW
th,e;DH,AH;s; 
a,n,d;AH,N,D;s; 
s,o;S,OW;s; 
o;OW;s; 
g,o,d;G,AA,D;s; AA
o;OW;s; 
g,o,d;G,AA,D;s; AA
th,a,t;DH,AE,T;s; AE
th,i,s;DH,IH,S;s; IH
o,f;AH,V;s; 
th,a,t;DH,AE,T;s; AE
l,ai,d;L,EH,D;s; 
th,e;DH,AH;s; 
o,f;AH,V;s; 
d,r,ea,d;D,R,EH,D;s; 
o,n;AA,N;s; AA
y,o,n;Y,AA,N;s; AA
m,a,n;M,AE,N;s; AE
i,t;IH,T;s; IH
o,ff;AO,F;s; AO
a,g,ai,n;ǝ,ɡ,EH,N;s; 
w,i,th;W,IH,DH;s; IH
o,f;AH,V;s; 
o;OW;s; 
th,a,t;DH,AE,T;s; AE
i;AY;s; AY
w,re;W,ER;s; 
a,s;AE,Z;s; AE
g,r,ea,t;G,r,e,T;s; 
a,s;AE,Z;s; AE
i,s;IH,Z;s; IH
m,y;M,AY;s; AY
g,r,ie,f;G,R,IY,F;s; IY
o,r;AO,R;s; AO
l,e,ss,e,r;L,e,S,ǝ,R;s; 
th,a,n;DH,AE,N;s; AE
m,y;M,AY;s; AY
o,r;AO,R;s; AO
th,a,t;DH,AE,T;s; AE
i;AY;s; AY
wh,a,t;W,AH,T;s; 
i;AY;s; AY
b,ee,n;B,IH,N;s; IH
o,r;AO,R;s; AO
n,o,t;N,AA,T;s; AA
wh,a,t;W,AH,T;s; 
i;AY;s; AY
m,u,s,t;M,AH,S,T;s; 
b,e;B,IY;s; IY
th,ou;DH,AW;s; 
h,ea,r,t;HH,AA,R,T;s; AA
th,ee;DH,IY;s; IY
t,o;T,UW;s; UW
b,ea,t;B,IY,T;s; IY
f,oe,s;F,OW,Z;s; 
t,o;T,UW;s; UW
b,ea,t;B,IY,T;s; IY
b,o,th;B,OW,TH;s; 
th,ee;DH,IY;s; IY
a,n,d;AH,N,D;s; 
m,e;M,IY;s; IY
wh,a,t;W,AH,T;s; 
m,u,s,t;M,AH,S,T;s; 
th,e;DH,AH;s; 
d,o;D,OW;s; 
m,u,s,t;M,AH,S,T;s; 
h,e;HH,IY;s; IY
s,u,b,m,i,t;S,AH,B,M,IH,T;s; IH
th,e;DH,AH;s; 
sh,a,ll;SH,AE,L;s; AE
d,o;D,OW;s; 
i,t;IH,T;s; IH
m,u,s,t;M,AH,S,T;s; 
h,e;HH,IY;s; IY
b,e;B,IY;s; IY
d,e,p,o,s,e,d;D,IH,P,OW,Z,IH,D;s; IH,IH
th,e;DH,AH;s; 
sh,a,ll;SH,AE,L;s; AE
b,e;B,IY;s; IY
c,o,n,t,e,n,t,e,d;K,AH,N,T,EH,N,T,AH,D;s; 
m,u,s,t;M,AH,S,T;s; 
h,e;HH,IY;s; IY
th,e;DH,AH;s; 
o,f;AH,V;s; 
l,e,t;L,EH,T;s; 
i,t;IH,T;s; IH
g,o;G,OW;s; 
m,y;M,AY;s; AY
f,o,r;F,AO,R;s; AO
a;AH;s; 
s,e,t;S,EH,T;s; 
o,f;AH,V;s; 
b,ea,d,s;B,IY,D,Z;s; IY
m,y;M,AY;s; AY
f,o,r;F,AO,R;s; AO
a;AH;s; 
m,y;M,AY;s; AY
a,pp,a,r,e,l;AH,P,AE,R,AH,L;s; AE
f,o,r;F,AO,R;s; AO
a,n;AE,N;s; AE
g,o,w,n;G,ǝ,UH,N;s; UH
m,y;M,AY;s; AY
f,o,r;F,AO,R;s; AO
a;AH;s; 
d,i,sh;D,IH,SH;s; IH
o,f;AH,V;s; 
w,oo,d;W,UH,D;s; UH
m,y;M,AY;s; AY
f,o,r;F,AO,R;s; AO
a;AH;s; 
m,y;M,AY;s; AY
s,u,b,j,e,c,t,s;S,AH,B,JH,IH,K,T,S;s; IH
f,o,r;F,AO,R;s; AO
a;AH;s; 
p,ai,r;P,EH,R;s; 
o,f;AH,V;s; 
s,ai,n,t,s;S,EY,N,T,S;s; EY
a,n,d;AH,N,D;s; 
m,y;M,AY;s; AY
f,o,r;F,AO,R;s; AO
a;AH;s; 
a;AH;s; 
a,n;AE,N;s; AE
o,r;AO,R;s; AO
b,e;B,IY;s; IY
i,n;IH,N;s; IH
th,e;DH,AH;s; 
o,f;AH,V;s; 
c,o,mm,o,n;K,AA,M,AH,N;s; AA
f,ee,t;F,IY,T;s; IY
o,n;AA,N;s; AA
th,ei,r;DH,EH,R;s; 
f,o,r;F,AO,R;s; AO
o,n;AA,N;s; AA
m,y;M,AY;s; AY
h,ea,r,t;HH,AA,R,T;s; AA
t,r,ea,d;T,R,EH,D;s; 
i;AY;s; AY
a,n,d;AH,N,D;s; 
wh,h,y;ʍ,ǝ,IH;s; IH
n,o,t;N,AA,T;s; AA
u,p,o,n;AH,P,AA,N;s; AA
m,y;M,AY;s; AY
th,ou;DH,AW;s; 
m,y;M,AY;s; AY
t,e,n,d,e,r,-,h,ea,r,t,e,d;T,e,N,D,ǝ,R,-,ˌ,AA,R,T,IH,D;s; AA,IH
c,ou,s,i,n;K,AH,Z,AH,N;s; 
w,i,th;W,IH,DH;s; IH
t,ea,r,s;T,EH,R,Z;s; 
ou,r;OW,R;s; 
a,n,d;AH,N,D;s; 
sh,a,ll;SH,AE,L;s; AE
l,o,ge;L,AA,JH;s; AA
th,e;DH,AH;s; 
s,u,mm,e,r;S,ɤ,M,ǝ,R;s; 
c,o,r,n;K,AO,R,N;s; AO
a,n,d;AH,N,D;s; 
a;AH;s; 
i,n;IH,N;s; IH
th,i,s;DH,IH,S;s; IH
l,a,n,d;L,AE,N,D;s; AE
o,r;AO,R;s; AO
sh,a,ll;SH,AE,L;s; AE
w,e;W,IY;s; IY
th,e;DH,AH;s; 
w,i,th;W,IH,DH;s; IH
ou,r;OW,R;s; 
w,oe,s;W,OW,Z;s; 
a,n,d;AH,N,D;s; 
p,r,e,tt,t,y;P,r,IH,T,ǝ,IH;s; IH,IH
w,i,th;W,IH,DH;s; IH
t,ea,r,s;T,EH,R,Z;s; 
a,s;AE,Z;s; AE
th,u,s;DH,ɤ,S;s; 
t,o;T,UW;s; UW
d,r,o,p;D,R,AA,P;s; AA
th,e,m;DH,EH,M;s; 
s,t,i,ll;S,T,IH,L;s; IH
u,p,o,n;AH,P,AA,N;s; AA
t,i,ll;T,IH,L;s; IH
