g,o;G,OW;s; 
l,o,r,d;L,AO,R,D;s; AO
o,f;AH,V;s; 
d,o,th;D,AO,TH;s; AO
u,n,t,o;AH,N,T,UW;s; UW
th,e;DH,AH;s; 
i;AY;s; AY
d,i,d;D,IH,D;s; IH
s,w,oo,n;S,W,UW,N;s; UW
l,au,d;L,AO,D;s; AO
b,e;B,IY;s; IY
t,o;T,UW;s; UW
g,o,d;G,AA,D;s; AA
e,v,e,n;IY,V,IH,N;s; IY,IH
m,y;M,AY;s; AY
m,u,s,t;M,AH,S,T;s; 
e,n,d;EH,N,D;s; 
i,t;IH,T;s; IH
h,a,th;HH,AE,TH;s; AE
b,ee,n;B,IH,N;s; IH
t,o;T,UW;s; UW
m,e;M,IY;s; IY
y,ea,r,s;Y,IH,R,Z;s; IH
i;AY;s; AY
n,o,t;N,AA,T;s; AA
b,u,t;B,AH,T;s; 
i,n;IH,N;s; IH
v,ai,n,l,y;V,EY,N,L,IY;s; EY,IY
i;AY;s; AY
th,e;DH,AH;s; 
h,o,l,y;HH,OW,L,IY;s; IY
l,a,n,d;L,AE,N,D;s; AE
b,u,t;B,AH,T;s; 
b,ea,r;B,EH,R;s; 
m,e;M,IY;s; IY
t,o;T,UW;s; UW
th,a,t;DH,AE,T;s; AE
i,n;IH,N;s; IH
th,a,t;DH,AE,T;s; AE
sh,a,ll;SH,AE,L;s; AE
