w,e;W,IY;s; IY
g,r,i,ff,i,th;G,R,IH,F,AH,TH;s; IH
th,e;DH,AH;s; 
m,e;M,IY;s; IY
th,a,t;DH,AE,T;s; AE
s,a,d;S,AE,D;s; AE
i;AY;s; AY
m,y;M,AY;s; AY
i;AY;s; AY
s,i,t;S,IH,T;s; IH
o,n;AA,N;s; AA
th,a,t;DH,AE,T;s; AE
h,a,r,m,o,n,y;HH,AA,R,M,AH,N,IY;s; AA,IY
i;AY;s; AY
g,o;G,OW;s; 
t,o;T,UW;s; UW
s,p,i,r,i,t,s;S,P,IH,R,AH,T,S;s; IH
o,f;AH,V;s; 
y,ou;Y,UW;s; UW
y,ou;Y,UW;s; UW
a,ll;AA,L;s; AA
a,n,d;AH,N,D;s; 
m,e;M,IY;s; IY
i,n;IH,N;s; IH
b,e,h,i,n,d;B,IH,ə,IH,N,D;s; IH,IH
y,ou;Y,UW;s; UW
i,t;IH,T;s; IH
i,s;IH,Z;s; IH
n,o,t;N,AA,T;s; AA
y,ou;Y,UW;s; UW
i;AY;s; AY
c,a,ll;K,AO,L;s; AO
f,o,r;F,AO,R;s; AO
y,ou;Y,UW;s; UW
e,n,t,e,r;e,N,T,ǝ,R;s; 
i;AY;s; AY
s,l,e,p,t;S,L,EH,P,T;s; 
n,o;N,OW;s; 
y,ou;Y,UW;s; UW
n,o,t;N,AA,T;s; AA
e,v,e,n;IY,V,IH,N;s; IY,IH
a;AH;s; 
b,l,e,ss,e,d;B,L,e,S,IH,D;s; IH
t,r,oo,p;T,R,UW,P;s; UW
m,e;M,IY;s; IY
t,o;T,UW;s; UW
a;AH;s; 
b,a,n,q,ue,t;B,AW,NG,K,IH,T;s; IH
f,a,c,e,s;F,EH,S,IH,Z;s; IH
c,a,s,t;K,AW,S,T;s; 
b,ea,m,s;B,IY,M,Z;s; IY
u,p,o,n;AH,P,AA,N;s; AA
m,e;M,IY;s; IY
th,e;DH,AH;s; 
s,u,n;S,AH,N;s; 
m,e;M,IY;s; IY
h,a,pp,i,n,e,ss;HH,AE,P,IY,N,AH,S;s; AE,IY
a,n,d;AH,N,D;s; 
m,e;M,IY;s; IY
g,a,r,l,a,n,d,s;G,AA,R,L,ǝ,N,D,Z;s; AA
g,r,i,ff,i,th;G,R,IH,F,AH,TH;s; IH
i;AY;s; AY
f,ee,l;F,IY,L;s; IY
i;AY;s; AY
a,m;AE,M;s; AE
n,o,t;N,AA,T;s; AA
y,e,t;Y,EH,T;s; 
t,o;T,UW;s; UW
w,ea,r;W,EH,R;s; 
i;AY;s; AY
sh,a,ll;SH,AE,L;s; AE
b,i,d;B,IH,D;s; IH
th,e;DH,AH;s; 
a,n,d;AH,N,D;s; 
h,ea,v,y;e,V,ǝ,IH;s; IH
t,o;T,UW;s; UW
m,e;M,IY;s; IY
y,ou;Y,UW;s; UW
a;AH;s; 
w,e;W,IY;s; IY
n,o;N,OW;s; 
r,e,v,e,r,e,ce;r,e,V,r,ǝ,N,S;s; 
a,d,m,i,t;AH,D,M,IH,T;s; IH
h,i,m;HH,IH,M;s; IH
g,r,i,ff,i,th;G,R,IH,F,AH,TH;s; IH
b,u,t;B,AH,T;s; 
th,i,s;DH,IH,S;s; IH
l,e,t;L,EH,T;s; 
m,e;M,IY;s; IY
s,ee;S,IY;s; IY
a,g,ai,n;ǝ,ɡ,EH,N;s; 
i,f;IH,F;s; IH
m,y;M,AY;s; AY
f,ai,l;F,EH,L;s; 
n,o,t;N,AA,T;s; AA
y,ou;Y,UW;s; UW
b,e;B,IY;s; IY
l,o,r,d;L,AO,R,D;s; AO
f,r,o,m;F,R,AH,M;s; 
th,e;DH,AH;s; 
m,y;M,AY;s; AY
a,n,d;AH,N,D;s; 
y,ou,r;Y,AO,R;s; AO
o;OW;s; 
m,y;M,AY;s; AY
l,o,r,d;L,AO,R,D;s; AO
th,e;DH,AH;s; 
a,n,d;AH,N,D;s; 
t,i,t,l,e,s;T,AY,T,AH,L,Z;s; AY
w,i,th;W,IH,DH;s; IH
m,e;M,IY;s; IY
y,ou;Y,UW;s; UW
m,e;M,IY;s; IY
b,u,t;B,AH,T;s; 
i;AY;s; AY
y,ou;Y,UW;s; UW
wh,a,t;W,AH,T;s; 
i,s;IH,Z;s; IH
y,ou,r;Y,AO,R;s; AO
p,l,ea,s,re;P,L,EH,ZH,ER;s; 
w,i,th;W,IH,DH;s; IH
m,e;M,IY;s; IY
o;OW;s; 
m,y;M,AY;s; AY
g,oo,d;G,UH,D;s; UH
l,o,r,d;L,AO,R,D;s; AO
th,a,t;DH,AE,T;s; AE
c,o,m,f,o,r,t;K,ɤ,M,F,ǝ,R,T;s; 
t,oo;T,UW;s; UW
a;AH;s; 
p,a,r,d,o,n;P,AA,R,D,ǝ,N;s; AA
a,f,t,e,r;AW,F,T,ǝ,R;s; 
th,a,t;DH,AE,T;s; AE
g,i,v,e,n;G,IH,V,AH,N;s; IH
i,n;IH,N;s; IH
h,a,d;HH,AE,D;s; AE
c,u,r,e,d;K,Y,UW,R,D;s; UW
m,e;M,IY;s; IY
b,u,t;B,AH,T;s; 
i;AY;s; AY
a,m;AE,M;s; AE
p,a,s,t;P,AW,S,T;s; 
a,ll;AA,L;s; AA
c,o,m,f,o,r,t,s;K,ɤ,M,F,ǝ,R,T,S;s; 
b,u,t;B,AH,T;s; 
d,oe,s;D,AH,Z;s; 
h,i,s;HH,IH,Z;s; IH
s,o;S,OW;s; 
h,e;HH,IY;s; IY
d,o;D,OW;s; 
a,n,d;AH,N,D;s; 
f,l,ou,r,i,sh;F,L,ɤ,r,IH,SH;s; IH
wh,e,n;ʍ,e,N;s; 
i;AY;s; AY
sh,a,ll;SH,AE,L;s; AE
d,w,e,ll;D,W,EH,L;s; 
w,i,th;W,IH,DH;s; IH
a,n,d;AH,N,D;s; 
m,y;M,AY;s; AY
p,oo,r;P,UH,R;s; UH
th,e;DH,AH;s; 
i,s;IH,Z;s; IH
th,a,t;DH,AE,T;s; AE
i;AY;s; AY
y,ou;Y,UW;s; UW
y,e,t;Y,EH,T;s; 
s,e,n,t;S,EH,N,T;s; 
i;AY;s; AY
m,o,s,t;M,OW,S,T;s; 
h,u,m,b,l,y;HH,AH,M,B,L,IY;s; IY
y,ou;Y,UW;s; UW
t,o;T,UW;s; UW
d,e,l,i,v,e,r;D,IH,L,IH,V,ǝ,R;s; IH,IH
th,i,s;DH,IH,S;s; IH
t,o;T,UW;s; UW
m,y;M,AY;s; AY
l,o,r,d;L,AO,R,D;s; AO
th,e;DH,AH;s; 
i,n;IH,N;s; IH
i;AY;s; AY
c,o,mm,e,n,d,e,d;K,AH,M,EH,N,D,IH,D;s; IH
t,o;T,UW;s; UW
h,i,s;HH,IH,Z;s; IH
g,oo,d,n,e,ss;G,UH,D,N,AH,S;s; UH
th,e;DH,AH;s; 
m,o,d,e,l;M,AA,D,AH,L;s; AA
o,f;AH,V;s; 
ou,r;OW,R;s; 
h,i,s;HH,IH,Z;s; IH
th,e;DH,AH;s; 
d,e,w,s;D,Y,UW,Z;s; UW
o,f;AH,V;s; 
h,ea,v,e,n;HH,EH,V,AH,N;s; 
f,a,ll;F,AA,L;s; AA
th,i,ck;TH,IH,K;s; IH
i,n;IH,N;s; IH
o,n;AA,N;s; AA
h,i,m;HH,IH,M;s; IH
t,o;T,UW;s; UW
v,i,r,t,uou,s;V,ER,CH,UW,AH,S;s; UW
sh,e;SH,IY;s; IY
i,s;IH,Z;s; IH
a,n,d;AH,N,D;s; 
o,f;AH,V;s; 
a;AH;s; 
m,o,d,e,s,t;M,AA,D,AH,S,T;s; AA
n,a,t,re;N,EY,CH,ER;s; EY
i;AY;s; AY
sh,e;SH,IY;s; IY
w,i,ll;W,IH,L;s; IH
w,e,ll,a,n,d;W,EH,L,AH,N,D;s; 
a;AH;s; 
t,o;T,UW;s; UW
f,o,r;F,AO,R;s; AO
th,a,t;DH,AE,T;s; AE
h,i,m;HH,IH,M;s; IH
h,ea,v,e,n;HH,EH,V,AH,N;s; 
d,ea,r,l,y;D,IH,R,L,IY;s; IH,IY
m,y;M,AY;s; AY
p,oo,r;P,UH,R;s; UH
i,s;IH,Z;s; IH
th,a,t;DH,AE,T;s; AE
h,i,s;HH,IH,Z;s; IH
u,p,o,n;AH,P,AA,N;s; AA
m,y;M,AY;s; AY
w,o,m,e,n;W,IH,M,AH,N;s; IH
th,a,t;DH,AE,T;s; AE
s,o;S,OW;s; 
b,o,th;B,OW,TH;s; 
m,y;M,AY;s; AY
o,f;AH,V;s; 
i,s;IH,Z;s; IH
n,o,t;N,AA,T;s; AA
i;AY;s; AY
a,v,o,w;ǝ,V,ǝ,UH;s; UH
a,n,d;AH,N,D;s; 
i;AY;s; AY
n,o,t;N,AA,T;s; AA
w,i,ll;W,IH,L;s; IH
f,o,r;F,AO,R;s; AO
a,n,d;AH,N,D;s; 
t,r,ue;T,R,UW;s; UW
o,f;AH,V;s; 
th,e;DH,AH;s; 
s,ou,l;S,OW,L;s; 
f,o,r;F,AO,R;s; AO
a,n,d;AH,N,D;s; 
d,e,c,e,n,t;D,IY,S,AH,N,T;s; IY
a;AH;s; 
g,oo,d;G,UH,D;s; UH
l,e,t;L,EH,T;s; 
h,i,m;HH,IH,M;s; IH
b,e;B,IY;s; IY
a;AH;s; 
a,n,d;AH,N,D;s; 
m,e,n;M,EH,N;s; 
th,a,t;DH,AE,T;s; AE
sh,a,ll;SH,AE,L;s; AE
th,e;DH,AH;s; 
l,a,s,t;L,AE,S,T;s; AE
i,s;IH,Z;s; IH
f,o,r;F,AO,R;s; AO
m,y;M,AY;s; AY
th,e;DH,AH;s; 
p,oo,r,e,s,t;P,OW,r,ǝ,S,T;s; 
b,u,t;B,AH,T;s; 
n,e,v,e,r;N,e,V,ǝ,R;s; 
f,r,o,m;F,R,AH,M;s; 
m,e;M,IY;s; IY
th,a,t;DH,AE,T;s; AE
th,ei,r;DH,EH,R;s; 
p,ai,d;P,EY,D;s; EY
a,n,d;AH,N,D;s; 
o,v,e,r;OW,V,ǝ,R;s; 
t,o;T,UW;s; UW
m,e;M,IY;s; IY
b,y;B,AY;s; AY
i,f;IH,F;s; IH
h,ea,v,e,n;HH,EH,V,AH,N;s; 
h,a,d;HH,AE,D;s; AE
t,o;T,UW;s; UW
g,i,v,e,n;G,IH,V,AH,N;s; IH
m,e;M,IY;s; IY
l,o,n,g,e,r;L,ɒ,NG,G,ǝ,R;s; 
a,n,d;AH,N,D;s; 
m,ea,n,s;M,IY,N,Z;s; IY
w,e;W,IY;s; IY
h,a,d;HH,AE,D;s; AE
n,o,t;N,AA,T;s; AA
p,a,r,t,e,d;P,AA,R,T,IH,D;s; AA,IH
th,u,s;DH,ɤ,S;s; 
th,e;DH,AH;s; 
c,o,n,t,e,n,t,s;K,ǝ,N,T,e,N,T,S;s; 
a,n,d;AH,N,D;s; 
g,oo,d;G,UH,D;s; UH
m,y;M,AY;s; AY
l,o,r,d;L,AO,R,D;s; AO
b,y;B,AY;s; AY
th,a,t;DH,AE,T;s; AE
y,ou;Y,UW;s; UW
th,e;DH,AH;s; 
d,ea,r,e,s,t;D,IY,R,ǝ,S,T;s; IY
i,n;IH,N;s; IH
th,i,s;DH,IH,S;s; IH
a,s;AE,Z;s; AE
y,ou;Y,UW;s; UW
w,i,sh;W,IH,SH;s; IH
ch,h,r,i,s,t,ia,n;K,r,IH,S,T,IH,ǝ,N;s; IH,IH
t,o;T,UW;s; UW
s,ou,l,s;S,OW,L,Z;s; 
d,e,p,a,r,t,e,d;D,IH,P,AA,R,T,IH,D;s; IH,AA,IH
s,t,a,n,d;S,T,AE,N,D;s; AE
p,oo,r;P,UH,R;s; UH
f,r,ie,n,d;F,R,EH,N,D;s; 
a,n,d;AH,N,D;s; 
u,ge;ER,JH;s; 
th,e;DH,AH;s; 
t,o;T,UW;s; UW
d,o;D,OW;s; 
m,e;M,IY;s; IY
th,i,s;DH,IH,S;s; IH
l,a,s,t;L,AE,S,T;s; AE
i;AY;s; AY
th,a,n,k;TH,AE,NG,K;s; AE
y,ou;Y,UW;s; UW
l,o,r,d;L,AO,R,D;s; AO
m,e;M,IY;s; IY
i,n;IH,N;s; IH
a,ll;AA,L;s; AA
u,n,t,o;AH,N,T,UW;s; UW
h,i,s;HH,IH,Z;s; IH
h,i,s;HH,IH,Z;s; IH
i,s;IH,Z;s; IH
ou,t;AW,T;s; 
o,f;AH,V;s; 
th,i,s;DH,IH,S;s; IH
t,e,ll;T,EH,L;s; 
h,i,m;HH,IH,M;s; IH
i,n;IH,N;s; IH
d,ea,th;D,EH,TH;s; 
i;AY;s; AY
b,l,e,ss,e,d;B,L,e,S,IH,D;s; IH
h,i,m;HH,IH,M;s; IH
f,o,r;F,AO,R;s; AO
s,o;S,OW;s; 
i;AY;s; AY
w,i,ll;W,IH,L;s; IH
d,i,m;D,IH,M;s; IH
m,y;M,AY;s; AY
y,ou;Y,UW;s; UW
m,u,s,t;M,AH,S,T;s; 
n,o,t;N,AA,T;s; AA
m,e;M,IY;s; IY
y,e,t;Y,EH,T;s; 
i;AY;s; AY
m,u,s,t;M,AH,S,T;s; 
t,o;T,UW;s; UW
b,e,d;B,EH,D;s; 
c,a,ll;K,AO,L;s; AO
i,n;IH,N;s; IH
w,o,m,e,n;W,IH,M,AH,N;s; IH
wh,e,n;ʍ,e,N;s; 
i;AY;s; AY
a,m;AE,M;s; AE
d,ea,d;D,EH,D;s; 
g,oo,d;G,UH,D;s; UH
l,e,t;L,EH,T;s; 
m,e;M,IY;s; IY
b,e;B,IY;s; IY
u,s,e,d;Y,UW,Z,D;s; UW
w,i,th;W,IH,DH;s; IH
m,e;M,IY;s; IY
o,v,e,r;OW,V,ǝ,R;s; 
w,i,th;W,IH,DH;s; IH
m,ai,d,e,n;M,EY,D,AH,N;s; EY
th,a,t;DH,AE,T;s; AE
a,ll;AA,L;s; AA
th,e;DH,AH;s; 
i;AY;s; AY
w,a,s;W,AA,Z;s; AA
a;AH;s; 
t,o;T,UW;s; UW
m,y;M,AY;s; AY
m,e;M,IY;s; IY
th,e,n;DH,EH,N;s; 
m,e;M,IY;s; IY
f,o,r,th;F,AO,R,TH;s; AO
y,e,t;Y,EH,T;s; 
a;AH;s; 
a,n,d;AH,N,D;s; 
t,o;T,UW;s; UW
a;AH;s; 
m,e;M,IY;s; IY
i;AY;s; AY
c,a,n;K,AE,N;s; AE
n,o;N,OW;s; 
